school_id,class_id,class_type,class_size,read_score,birth_month
20,10,REGULAR,25,,8
20,10,REGULAR,25,602,12
20,177,AIDE,25,,5
20,177,AIDE,25,654,12
20,177,AIDE,25,626,2
20,177,AIDE,25,657,3
20,177,AIDE,25,644,4
20,177,AIDE,25,650,8
20,177,AIDE,25,578,1
20,177,AIDE,25,654,12
59,29,SMALL,15,641,11
59,29,SMALL,15,686,2
59,29,,15,620,4
59,29,SMALL,15,559,4
59,29,,15,626,7
59,29,SMALL,15,629,8
59,29,SMALL,15,639,8
59,29,,15,665,2
59,29,SMALL,15,661,6
59,29,SMALL,15,622,4
59,29,SMALL,15,597,11
59,51,AIDE,25,633,10
59,51,REGULAR,25,602,11
59,51,REGULAR,25,661,2
59,51,REGULAR,25,614,3
59,51,AIDE,25,647,4
59,51,REGULAR,25,552,4
59,51,AIDE,25,654,5
59,51,REGULAR,25,604,8
59,51,REGULAR,25,582,8
59,51,AIDE,25,661,9
59,51,AIDE,25,600,5
59,228,AIDE,25,618,12
59,228,AIDE,25,675,11
59,228,,25,633,12
59,228,AIDE,25,616,1
59,228,AIDE,25,636,3
59,228,AIDE,25,650,3
59,228,AIDE,25,590,3
59,228,AIDE,25,557,3
59,228,AIDE,25,590,3
59,228,AIDE,25,572,5
59,228,AIDE,25,612,6
59,228,AIDE,25,599,6
59,228,AIDE,25,577,6
59,228,AIDE,25,587,7
59,228,AIDE,25,624,8
59,228,AIDE,25,626,8
59,228,AIDE,25,538,9
59,293,SMALL,16,661,11
59,293,,16,588,12
59,293,,16,675,11
59,293,,16,665,1
59,293,SMALL,16,585,4
59,293,SMALL,16,587,6
59,293,SMALL,16,578,6
59,293,SMALL,16,,7
59,293,SMALL,16,593,7
53,193,AIDE,19,680,10
53,193,AIDE,19,633,11
53,193,AIDE,19,675,11
53,193,AIDE,19,636,12
53,193,AIDE,19,631,3
53,193,AIDE,19,665,2
53,193,AIDE,19,675,3
53,193,AIDE,19,650,4
53,193,AIDE,19,641,6
53,193,AIDE,19,593,5
53,193,AIDE,19,606,7
53,193,AIDE,19,618,3
53,193,AIDE,19,661,6
53,70,AIDE,20,622,11
53,70,REGULAR,20,624,11
53,70,AIDE,20,680,12
53,70,REGULAR,20,588,8
53,70,REGULAR,20,686,1
53,70,REGULAR,20,654,2
53,70,AIDE,20,654,4
53,70,AIDE,20,585,7
53,70,REGULAR,20,616,7
53,70,REGULAR,20,647,6
53,70,AIDE,20,604,9
53,70,REGULAR,20,657,6
53,70,AIDE,20,616,7
53,70,AIDE,20,728,12
53,70,REGULAR,20,614,2
53,71,SMALL,18,629,9
53,71,SMALL,18,650,10
53,71,,18,641,10
53,71,,18,631,10
53,71,,18,612,11
53,71,SMALL,18,629,12
53,71,SMALL,18,654,2
53,71,SMALL,18,631,1
53,71,SMALL,18,647,3
53,71,SMALL,18,713,4
53,71,SMALL,18,641,3
53,71,SMALL,18,629,5
53,71,SMALL,18,639,8
53,71,SMALL,18,602,9
53,71,SMALL,18,650,9
53,176,SMALL,17,728,11
53,176,SMALL,17,661,11
53,176,SMALL,17,657,12
53,176,SMALL,17,728,1
53,176,SMALL,17,661,2
53,176,SMALL,17,654,4
53,176,SMALL,17,616,5
53,176,SMALL,17,599,5
53,176,SMALL,17,622,7
53,176,SMALL,17,618,6
53,176,SMALL,17,614,8
53,176,SMALL,17,686,5
61,273,AIDE,26,675,1
61,273,,26,626,10
61,273,AIDE,26,618,2
61,273,AIDE,26,624,3
61,273,AIDE,26,675,6
61,273,AIDE,26,693,9
61,273,AIDE,26,,9
61,273,AIDE,26,650,12
61,273,AIDE,26,644,4
61,273,AIDE,26,650,3
61,235,SMALL,19,661,6
61,235,SMALL,19,631,6
61,235,SMALL,19,654,11
61,235,SMALL,19,713,11
61,235,SMALL,19,680,12
61,235,SMALL,19,626,2
61,235,SMALL,19,665,5
61,235,SMALL,19,622,7
61,235,SMALL,19,631,9
61,235,SMALL,19,624,4
61,235,SMALL,19,593,4
61,132,AIDE,26,657,3
61,132,AIDE,26,608,8
61,132,AIDE,26,702,4
61,101,,18,644,6
61,101,SMALL,18,657,9
61,101,SMALL,18,661,10
61,101,SMALL,18,631,10
61,101,SMALL,18,686,5
61,101,SMALL,18,665,3
61,101,SMALL,18,670,7
61,101,SMALL,18,588,8
61,101,SMALL,18,597,10
61,101,SMALL,18,650,12
61,223,AIDE,25,612,11
75,161,AIDE,28,,5
75,161,AIDE,28,686,6
75,161,AIDE,28,665,11
75,161,AIDE,28,604,11
75,161,AIDE,28,633,1
75,161,AIDE,28,608,7
75,161,AIDE,28,616,2
75,161,AIDE,28,602,4
75,161,AIDE,28,641,5
75,161,AIDE,28,587,6
75,161,AIDE,28,554,2
75,161,AIDE,28,633,7
75,161,AIDE,28,680,5
75,282,SMALL,17,647,9
75,282,SMALL,17,650,11
75,282,SMALL,17,580,11
75,282,SMALL,17,,2
75,282,SMALL,17,622,6
75,282,SMALL,17,606,4
75,282,SMALL,17,573,4
75,282,SMALL,17,654,6
75,282,SMALL,17,626,7
75,282,SMALL,17,665,8
75,282,SMALL,17,650,9
75,282,SMALL,17,616,9
75,282,SMALL,17,,7
75,189,SMALL,18,620,1
75,189,SMALL,18,602,1
75,189,SMALL,18,675,3
75,189,SMALL,18,616,3
75,189,SMALL,18,661,2
75,189,SMALL,18,636,4
75,189,SMALL,18,631,6
75,189,SMALL,18,675,8
75,189,SMALL,18,631,8
75,189,SMALL,18,636,12
75,189,SMALL,18,657,6
75,7,AIDE,28,618,12
75,7,AIDE,28,647,6
75,7,AIDE,28,633,8
75,7,AIDE,28,661,9
75,7,AIDE,28,577,12
75,15,AIDE,28,654,11
75,15,REGULAR,28,614,12
75,15,AIDE,28,647,2
75,15,REGULAR,28,597,2
75,15,REGULAR,28,622,1
75,15,AIDE,28,680,3
75,15,AIDE,28,654,6
75,9,AIDE,28,572,11
75,9,AIDE,28,620,12
75,9,AIDE,28,650,2
75,9,AIDE,28,582,8
75,9,AIDE,28,633,3
75,9,AIDE,28,686,3
75,9,AIDE,28,612,4
75,9,AIDE,28,616,5
75,9,AIDE,28,633,6
75,9,AIDE,28,641,6
75,9,AIDE,28,680,6
75,9,AIDE,28,,6
75,9,AIDE,28,597,7
75,9,AIDE,28,,9
75,9,AIDE,28,644,9
75,9,AIDE,28,647,7
75,9,AIDE,28,587,4
75,9,AIDE,28,670,10
75,9,AIDE,28,595,1
6,,AIDE,,560,3
